genres,release_year,id,playtime_forever
Indie,2012.0,291270.0,6341
Action,2012.0,291270.0,6341
Casual,2012.0,291270.0,6341
Indie,2013.0,235820.0,25003
Action,2013.0,235820.0,25003
Casual,2013.0,235820.0,25003
Indie,2013.0,238530.0,16330
Action,2013.0,238530.0,16330
Casual,2013.0,238530.0,16330
Indie,2013.0,244730.0,115355
Action,2013.0,244730.0,115355
Casual,2013.0,244730.0,115355
Indie,2013.0,261700.0,21783
Action,2013.0,261700.0,21783
Casual,2013.0,261700.0,21783
Indie,2014.0,249610.0,13075
Action,2014.0,249610.0,13075
Casual,2014.0,249610.0,13075
Indie,2014.0,274900.0,182047
Action,2014.0,274900.0,182047
Casual,2014.0,274900.0,182047
Indie,2014.0,296910.0,87350
Action,2014.0,296910.0,87350
Casual,2014.0,296910.0,87350
Indie,2014.0,299660.0,9239
Action,2014.0,299660.0,9239
Casual,2014.0,299660.0,9239
Indie,2014.0,301300.0,9394
Action,2014.0,301300.0,9394
Casual,2014.0,301300.0,9394
Indie,2014.0,303390.0,169153
Action,2014.0,303390.0,169153
Casual,2014.0,303390.0,169153
Indie,2014.0,315850.0,4677
Action,2014.0,315850.0,4677
Casual,2014.0,315850.0,4677
Indie,2014.0,327310.0,11756
Action,2014.0,327310.0,11756
Casual,2014.0,327310.0,11756
Indie,2014.0,339000.0,6132
Action,2014.0,339000.0,6132
Casual,2014.0,339000.0,6132
Indie,2015.0,292600.0,15449
Action,2015.0,292600.0,15449
Casual,2015.0,292600.0,15449
Indie,2015.0,330180.0,15033
Action,2015.0,330180.0,15033
Casual,2015.0,330180.0,15033
Indie,2015.0,347510.0,13026
Action,2015.0,347510.0,13026
Casual,2015.0,347510.0,13026
Indie,2015.0,357890.0,2870
Action,2015.0,357890.0,2870
Casual,2015.0,357890.0,2870
Indie,2015.0,358610.0,63
Action,2015.0,358610.0,63
Casual,2015.0,358610.0,63
Indie,2015.0,358960.0,6209
Action,2015.0,358960.0,6209
Casual,2015.0,358960.0,6209
Indie,2015.0,370190.0,2869
Action,2015.0,370190.0,2869
Casual,2015.0,370190.0,2869
Indie,2015.0,370590.0,14163
Action,2015.0,370590.0,14163
Casual,2015.0,370590.0,14163
Indie,2015.0,379290.0,19905
Action,2015.0,379290.0,19905
Casual,2015.0,379290.0,19905
Indie,2015.0,403780.0,38
Action,2015.0,403780.0,38
Casual,2015.0,403780.0,38
Indie,2016.0,96100.0,131240
Action,2016.0,96100.0,131240
Casual,2016.0,96100.0,131240
Indie,2016.0,352790.0,142
Action,2016.0,352790.0,142
Casual,2016.0,352790.0,142
Indie,2016.0,357120.0,6097
Action,2016.0,357120.0,6097
Casual,2016.0,357120.0,6097
Indie,2016.0,405000.0,741
Action,2016.0,405000.0,741
Casual,2016.0,405000.0,741
Indie,2016.0,422970.0,50285
Action,2016.0,422970.0,50285
Casual,2016.0,422970.0,50285
Indie,2016.0,437020.0,3797
Action,2016.0,437020.0,3797
Casual,2016.0,437020.0,3797
Indie,2016.0,443630.0,289
Action,2016.0,443630.0,289
Casual,2016.0,443630.0,289
Indie,2016.0,454670.0,4211
Action,2016.0,454670.0,4211
Casual,2016.0,454670.0,4211
Indie,2017.0,477910.0,1125
Action,2017.0,477910.0,1125
Casual,2017.0,477910.0,1125
Indie,2015.0,346370.0,999
Action,2015.0,346370.0,999
Free to Play,2015.0,346370.0,999
Indie,2015.0,361630.0,19643
Action,2015.0,361630.0,19643
Free to Play,2015.0,361630.0,19643
Indie,2011.0,107100.0,2050899
Action,2011.0,107100.0,2050899
RPG,2011.0,107100.0,2050899
Adventure,2011.0,107100.0,2050899
Indie,2013.0,241600.0,2814629
Action,2013.0,241600.0,2814629
RPG,2013.0,241600.0,2814629
Adventure,2013.0,241600.0,2814629
Indie,2016.0,418120.0,20612
Action,2016.0,418120.0,20612
RPG,2016.0,418120.0,20612
Adventure,2016.0,418120.0,20612
Indie,2017.0,293780.0,103323
Action,2017.0,293780.0,103323
RPG,2017.0,293780.0,103323
Adventure,2017.0,293780.0,103323
Indie,2015.0,375000.0,2522
Action,2015.0,375000.0,2522
RPG,2015.0,375000.0,2522
Casual,2015.0,375000.0,2522
Indie,2016.0,406130.0,23641
Action,2016.0,406130.0,23641
RPG,2016.0,406130.0,23641
Casual,2016.0,406130.0,23641
Indie,2006.0,2400.0,1030947
Action,2006.0,2400.0,1030947
RPG,2006.0,2400.0,1030947
Simulation,2006.0,2400.0,1030947
Strategy,2006.0,2400.0,1030947
Adventure,2006.0,2400.0,1030947
Indie,2016.0,371430.0,12
Action,2016.0,371430.0,12
RPG,2016.0,371430.0,12
Strategy,2016.0,371430.0,12
Indie,2016.0,403940.0,14295
Action,2016.0,403940.0,14295
RPG,2016.0,403940.0,14295
Strategy,2016.0,403940.0,14295
Indie,2012.0,274480.0,9485
Action,2012.0,274480.0,9485
RPG,2012.0,274480.0,9485
Indie,2013.0,248820.0,5163270
Action,2013.0,248820.0,5163270
RPG,2013.0,248820.0,5163270
Indie,2013.0,250580.0,130802
Action,2013.0,250580.0,130802
RPG,2013.0,250580.0,130802
Indie,2014.0,262790.0,69814
Action,2014.0,262790.0,69814
RPG,2014.0,262790.0,69814
Indie,2014.0,264280.0,90055
Action,2014.0,264280.0,90055
RPG,2014.0,264280.0,90055
Indie,2014.0,280640.0,8707
Action,2014.0,280640.0,8707
RPG,2014.0,280640.0,8707
Indie,2014.0,310110.0,13243
Action,2014.0,310110.0,13243
RPG,2014.0,310110.0,13243
Indie,2014.0,326150.0,15497
Action,2014.0,326150.0,15497
RPG,2014.0,326150.0,15497
Indie,2015.0,242680.0,1886966
Action,2015.0,242680.0,1886966
RPG,2015.0,242680.0,1886966
Indie,2015.0,330270.0,11929
Action,2015.0,330270.0,11929
RPG,2015.0,330270.0,11929
Indie,2015.0,364510.0,323
Action,2015.0,364510.0,323
RPG,2015.0,364510.0,323
Indie,2015.0,369110.0,11209
Action,2015.0,369110.0,11209
RPG,2015.0,369110.0,11209
Indie,2015.0,403440.0,1
Action,2015.0,403440.0,1
RPG,2015.0,403440.0,1
Indie,2016.0,358830.0,1643
Action,2016.0,358830.0,1643
RPG,2016.0,358830.0,1643
Indie,2016.0,399640.0,7415
Action,2016.0,399640.0,7415
RPG,2016.0,399640.0,7415
Indie,2016.0,400450.0,2657
Action,2016.0,400450.0,2657
RPG,2016.0,400450.0,2657
Indie,2016.0,409040.0,152
Action,2016.0,409040.0,152
RPG,2016.0,409040.0,152
Indie,2016.0,426170.0,3529
Action,2016.0,426170.0,3529
RPG,2016.0,426170.0,3529
Indie,2016.0,425410.0,523
Action,2016.0,425410.0,523
Racing,2016.0,425410.0,523
Adventure,2016.0,425410.0,523
Indie,2014.0,324070.0,7244
Action,2014.0,324070.0,7244
Racing,2014.0,324070.0,7244
Indie,2015.0,398020.0,0
Action,2015.0,398020.0,0
Simulation,2015.0,398020.0,0
Adventure,2015.0,398020.0,0
Indie,2015.0,389840.0,3231
Action,2015.0,389840.0,3231
Simulation,2015.0,389840.0,3231
Racing,2015.0,389840.0,3231
Indie,2015.0,321350.0,669
Action,2015.0,321350.0,669
Simulation,2015.0,321350.0,669
Strategy,2015.0,321350.0,669
Indie,2014.0,233150.0,258126
Action,2014.0,233150.0,258126
Simulation,2014.0,233150.0,258126
Indie,2015.0,360450.0,2182
Action,2015.0,360450.0,2182
Simulation,2015.0,360450.0,2182
Indie,2016.0,435780.0,0
Action,2016.0,435780.0,0
Simulation,2016.0,435780.0,0
Indie,2016.0,448000.0,2614
Action,2016.0,448000.0,2614
Simulation,2016.0,448000.0,2614
Indie,2016.0,508670.0,0
Action,2016.0,508670.0,0
Simulation,2016.0,508670.0,0
Indie,2014.0,261180.0,526938
Action,2014.0,261180.0,526938
Sports,2014.0,261180.0,526938
Adventure,2014.0,261180.0,526938
Indie,2015.0,270450.0,186479
Action,2015.0,270450.0,186479
Sports,2015.0,270450.0,186479
Casual,2015.0,270450.0,186479
Racing,2015.0,270450.0,186479
Indie,2014.0,94400.0,378367
Action,2014.0,94400.0,378367
Sports,2014.0,94400.0,378367
Indie,2012.0,108500.0,70702
Action,2012.0,108500.0,70702
Strategy,2012.0,108500.0,70702
Adventure,2012.0,108500.0,70702
Indie,2013.0,206190.0,767479
Action,2013.0,206190.0,767479
Strategy,2013.0,206190.0,767479
Adventure,2013.0,206190.0,767479
Indie,2015.0,325370.0,18309
Action,2015.0,325370.0,18309
Strategy,2015.0,325370.0,18309
Adventure,2015.0,325370.0,18309
Indie,2017.0,268130.0,685
Action,2017.0,268130.0,685
Strategy,2017.0,268130.0,685
Adventure,2017.0,268130.0,685
Indie,2012.0,207650.0,119612
Action,2012.0,207650.0,119612
Strategy,2012.0,207650.0,119612
Casual,2012.0,207650.0,119612
Indie,2016.0,448070.0,9675
Action,2016.0,448070.0,9675
Strategy,2016.0,448070.0,9675
Casual,2016.0,448070.0,9675
Indie,2017.0,375750.0,0
Action,2017.0,375750.0,0
Strategy,2017.0,375750.0,0
Casual,2017.0,375750.0,0
Indie,2015.0,401170.0,2023
Action,2015.0,401170.0,2023
Strategy,2015.0,401170.0,2023
RPG,2015.0,401170.0,2023
Indie,2016.0,372490.0,2783
Action,2016.0,372490.0,2783
Strategy,2016.0,372490.0,2783
Racing,2016.0,372490.0,2783
Sports,2016.0,372490.0,2783
Adventure,2016.0,372490.0,2783
Indie,2012.0,209670.0,319577
Action,2012.0,209670.0,319577
Strategy,2012.0,209670.0,319577
Indie,2014.0,260530.0,1433
Action,2014.0,260530.0,1433
Strategy,2014.0,260530.0,1433
Indie,2015.0,313080.0,37145
Action,2015.0,313080.0,37145
Strategy,2015.0,313080.0,37145
Indie,2015.0,350210.0,242
Action,2015.0,350210.0,242
Strategy,2015.0,350210.0,242
Indie,2015.0,365770.0,16991
Action,2015.0,365770.0,16991
Strategy,2015.0,365770.0,16991
Indie,2015.0,368050.0,229
Action,2015.0,368050.0,229
Strategy,2015.0,368050.0,229
Indie,2016.0,400180.0,1488
Action,2016.0,400180.0,1488
Strategy,2016.0,400180.0,1488
Indie,2016.0,438020.0,885
Action,2016.0,438020.0,885
Strategy,2016.0,438020.0,885
Indie,2009.0,25700.0,73762
Action,2009.0,25700.0,73762
Indie,2010.0,49800.0,17816
Action,2010.0,49800.0,17816
Indie,2011.0,92200.0,2456
Action,2011.0,92200.0,2456
Indie,2011.0,92210.0,5334
Action,2011.0,92210.0,5334
Indie,2011.0,92220.0,3293
Action,2011.0,92220.0,3293
Indie,2011.0,94200.0,73723
Action,2011.0,94200.0,73723
Indie,2011.0,96200.0,49466
Action,2011.0,96200.0,49466
Indie,2011.0,110600.0,1436
Action,2011.0,110600.0,1436
Indie,2011.0,203990.0,10496
Action,2011.0,203990.0,10496
Indie,2012.0,65300.0,188756
Action,2012.0,65300.0,188756
Indie,2012.0,110630.0,1226
Action,2012.0,110630.0,1226
Indie,2012.0,201570.0,143062
Action,2012.0,201570.0,143062
Indie,2012.0,204390.0,3889
Action,2012.0,204390.0,3889
Indie,2012.0,205060.0,12490
Action,2012.0,205060.0,12490
Indie,2012.0,205070.0,12389
Action,2012.0,205070.0,12389
Indie,2012.0,207040.0,12378
Action,2012.0,207040.0,12378
Indie,2012.0,208710.0,6156
Action,2012.0,208710.0,6156
Indie,2012.0,209190.0,111037
Action,2012.0,209190.0,111037
Indie,2012.0,209360.0,5201
Action,2012.0,209360.0,5201
Indie,2012.0,211260.0,89748
Action,2012.0,211260.0,89748
Indie,2012.0,248350.0,24664
Action,2012.0,248350.0,24664
Indie,2012.0,251370.0,13081
Action,2012.0,251370.0,13081
Indie,2012.0,258070.0,1894
Action,2012.0,258070.0,1894
Indie,2012.0,305800.0,1664
Action,2012.0,305800.0,1664
Indie,2013.0,105420.0,11664
Action,2013.0,105420.0,11664
Indie,2013.0,219190.0,33559
Action,2013.0,219190.0,33559
Indie,2013.0,222660.0,30939
Action,2013.0,222660.0,30939
Indie,2013.0,234390.0,214193
Action,2013.0,234390.0,214193
Indie,2013.0,235070.0,7715
Action,2013.0,235070.0,7715
Indie,2013.0,237760.0,10335
Action,2013.0,237760.0,10335
Indie,2013.0,242820.0,95769
Action,2013.0,242820.0,95769
Indie,2013.0,244870.0,169986
Action,2013.0,244870.0,169986
Indie,2013.0,245170.0,1338532
Action,2013.0,245170.0,1338532
Indie,2013.0,246960.0,14837
Action,2013.0,246960.0,14837
Indie,2013.0,247370.0,22039
Action,2013.0,247370.0,22039
Indie,2013.0,248730.0,4412
Action,2013.0,248730.0,4412
Indie,2013.0,252070.0,11759
Action,2013.0,252070.0,11759
Indie,2013.0,252310.0,21722
Action,2013.0,252310.0,21722
Indie,2013.0,253570.0,10518
Action,2013.0,253570.0,10518
Indie,2013.0,259390.0,39103
Action,2013.0,259390.0,39103
Indie,2013.0,259700.0,4872
Action,2013.0,259700.0,4872
Indie,2014.0,209060.0,40592
Action,2014.0,209060.0,40592
Indie,2014.0,246800.0,5451
Action,2014.0,246800.0,5451
Indie,2014.0,250900.0,25515348
Action,2014.0,250900.0,25515348
Indie,2014.0,253290.0,24447
Action,2014.0,253290.0,24447
Indie,2014.0,253610.0,11124
Action,2014.0,253610.0,11124
Indie,2014.0,261740.0,645
Action,2014.0,261740.0,645
Indie,2014.0,262390.0,31964
Action,2014.0,262390.0,31964
Indie,2014.0,262550.0,9488
Action,2014.0,262550.0,9488
Indie,2014.0,262980.0,118
Action,2014.0,262980.0,118
Indie,2014.0,263480.0,10133
Action,2014.0,263480.0,10133
Indie,2014.0,265170.0,13911
Action,2014.0,265170.0,13911
Indie,2014.0,266110.0,92764
Action,2014.0,266110.0,92764
Indie,2014.0,266250.0,3516
Action,2014.0,266250.0,3516
Indie,2014.0,269270.0,17957
Action,2014.0,269270.0,17957
Indie,2014.0,270090.0,19929
Action,2014.0,270090.0,19929
Indie,2014.0,271570.0,42740
Action,2014.0,271570.0,42740
Indie,2014.0,271670.0,24585
Action,2014.0,271670.0,24585
Indie,2014.0,280460.0,5465
Action,2014.0,280460.0,5465
Indie,2014.0,280560.0,5466
Action,2014.0,280560.0,5466
Indie,2014.0,281860.0,10746
Action,2014.0,281860.0,10746
Indie,2014.0,283820.0,774
Action,2014.0,283820.0,774
Indie,2014.0,285440.0,23036
Action,2014.0,285440.0,23036
Indie,2014.0,285980.0,5587
Action,2014.0,285980.0,5587
Indie,2014.0,290280.0,14646
Action,2014.0,290280.0,14646
Indie,2014.0,291070.0,1747
Action,2014.0,291070.0,1747
Indie,2014.0,291390.0,2814
Action,2014.0,291390.0,2814
Indie,2014.0,292570.0,24049
Action,2014.0,292570.0,24049
Indie,2014.0,293840.0,2445
Action,2014.0,293840.0,2445
Indie,2014.0,298600.0,78049
Action,2014.0,298600.0,78049
Indie,2014.0,301460.0,12497
Action,2014.0,301460.0,12497
Indie,2014.0,302610.0,64876
Action,2014.0,302610.0,64876
Indie,2014.0,303340.0,2815
Action,2014.0,303340.0,2815
Indie,2014.0,306700.0,6015
Action,2014.0,306700.0,6015
Indie,2014.0,312510.0,6175
Action,2014.0,312510.0,6175
Indie,2014.0,312640.0,47482
Action,2014.0,312640.0,47482
Indie,2014.0,313980.0,901
Action,2014.0,313980.0,901
Indie,2014.0,316020.0,71
Action,2014.0,316020.0,71
Indie,2014.0,316180.0,10762
Action,2014.0,316180.0,10762
Indie,2014.0,316600.0,14732
Action,2014.0,316600.0,14732
Indie,2014.0,317710.0,24267
Action,2014.0,317710.0,24267
Indie,2014.0,319140.0,1569
Action,2014.0,319140.0,1569
Indie,2014.0,321030.0,92
Action,2014.0,321030.0,92
Indie,2014.0,321560.0,2177
Action,2014.0,321560.0,2177
Indie,2014.0,326720.0,2713
Action,2014.0,326720.0,2713
Indie,2014.0,332480.0,11950
Action,2014.0,332480.0,11950
Indie,2014.0,336090.0,15462
Action,2014.0,336090.0,15462
Indie,2014.0,379640.0,2342
Action,2014.0,379640.0,2342
Indie,2015.0,222180.0,1721
Action,2015.0,222180.0,1721
Indie,2015.0,229810.0,24756
Action,2015.0,229810.0,24756
Indie,2015.0,250070.0,75
Action,2015.0,250070.0,75
Indie,2015.0,250110.0,28320
Action,2015.0,250110.0,28320
Indie,2015.0,274230.0,57692
Action,2015.0,274230.0,57692
Indie,2015.0,290490.0,732
Action,2015.0,290490.0,732
Indie,2015.0,293600.0,6208
Action,2015.0,293600.0,6208
Indie,2015.0,307590.0,11621
Action,2015.0,307590.0,11621
Indie,2015.0,307620.0,193
Action,2015.0,307620.0,193
Indie,2015.0,308440.0,3486
Action,2015.0,308440.0,3486
Indie,2015.0,310740.0,5570
Action,2015.0,310740.0,5570
Indie,2015.0,311490.0,4
Action,2015.0,311490.0,4
Indie,2015.0,319280.0,5338
Action,2015.0,319280.0,5338
Indie,2015.0,319470.0,5572
Action,2015.0,319470.0,5572
Indie,2015.0,322080.0,3032
Action,2015.0,322080.0,3032
Indie,2015.0,322550.0,209
Action,2015.0,322550.0,209
Indie,2015.0,326120.0,14443
Action,2015.0,326120.0,14443
Indie,2015.0,327500.0,806
Action,2015.0,327500.0,806
Indie,2015.0,331190.0,1445
Action,2015.0,331190.0,1445
Indie,2015.0,332530.0,2025
Action,2015.0,332530.0,2025
Indie,2015.0,334560.0,12439
Action,2015.0,334560.0,12439
Indie,2015.0,336110.0,964
Action,2015.0,336110.0,964
Indie,2015.0,338260.0,0
Action,2015.0,338260.0,0
Indie,2015.0,339690.0,6360
Action,2015.0,339690.0,6360
Indie,2015.0,340290.0,23
Action,2015.0,340290.0,23
Indie,2015.0,340390.0,1877
Action,2015.0,340390.0,1877
Indie,2015.0,341120.0,14346
Action,2015.0,341120.0,14346
Indie,2015.0,341360.0,199
Action,2015.0,341360.0,199
Indie,2015.0,342240.0,8356
Action,2015.0,342240.0,8356
Indie,2015.0,343170.0,93
Action,2015.0,343170.0,93
Indie,2015.0,344300.0,5207
Action,2015.0,344300.0,5207
Indie,2015.0,346490.0,1247
Action,2015.0,346490.0,1247
Indie,2015.0,346770.0,987
Action,2015.0,346770.0,987
Indie,2015.0,347040.0,8607
Action,2015.0,347040.0,8607
Indie,2015.0,349260.0,14848
Action,2015.0,349260.0,14848
Indie,2015.0,349440.0,9322
Action,2015.0,349440.0,9322
Indie,2015.0,350510.0,25
Action,2015.0,350510.0,25
Indie,2015.0,350770.0,922
Action,2015.0,350770.0,922
Indie,2015.0,352620.0,4866
Action,2015.0,352620.0,4866
Indie,2015.0,352960.0,3023
Action,2015.0,352960.0,3023
Indie,2015.0,353340.0,2
Action,2015.0,353340.0,2
Indie,2015.0,355050.0,6189
Action,2015.0,355050.0,6189
Indie,2015.0,355240.0,4376
Action,2015.0,355240.0,4376
Indie,2015.0,355350.0,1728
Action,2015.0,355350.0,1728
Indie,2015.0,356580.0,881
Action,2015.0,356580.0,881
Indie,2015.0,358650.0,4374
Action,2015.0,358650.0,4374
Indie,2015.0,359450.0,1140
Action,2015.0,359450.0,1140
Indie,2015.0,361560.0,26
Action,2015.0,361560.0,26
Indie,2015.0,363220.0,0
Action,2015.0,363220.0,0
Indie,2015.0,363610.0,11890
Action,2015.0,363610.0,11890
Indie,2015.0,364060.0,57
Action,2015.0,364060.0,57
Indie,2015.0,364710.0,25
Action,2015.0,364710.0,25
Indie,2015.0,364900.0,8156
Action,2015.0,364900.0,8156
Indie,2015.0,365680.0,7840
Action,2015.0,365680.0,7840
Indie,2015.0,365760.0,2
Action,2015.0,365760.0,2
Indie,2015.0,367300.0,9440
Action,2015.0,367300.0,9440
Indie,2015.0,367570.0,6619
Action,2015.0,367570.0,6619
Indie,2015.0,368690.0,5
Action,2015.0,368690.0,5
Indie,2015.0,368700.0,6487
Action,2015.0,368700.0,6487
Indie,2015.0,369580.0,34177
Action,2015.0,369580.0,34177
Indie,2015.0,370480.0,8161
Action,2015.0,370480.0,8161
Indie,2015.0,370920.0,2725
Action,2015.0,370920.0,2725
Indie,2015.0,373610.0,2895
Action,2015.0,373610.0,2895
Indie,2015.0,375030.0,1566
Action,2015.0,375030.0,1566
Indie,2015.0,376730.0,2764
Action,2015.0,376730.0,2764
Indie,2015.0,377310.0,13508
Action,2015.0,377310.0,13508
Indie,2015.0,379320.0,7293
Action,2015.0,379320.0,7293
Indie,2015.0,380210.0,4545
Action,2015.0,380210.0,4545
Indie,2015.0,381900.0,1072
Action,2015.0,381900.0,1072
Indie,2015.0,382180.0,121
Action,2015.0,382180.0,121
Indie,2015.0,382920.0,3584
Action,2015.0,382920.0,3584
Indie,2015.0,384930.0,19
Action,2015.0,384930.0,19
Indie,2015.0,386050.0,36
Action,2015.0,386050.0,36
Indie,2015.0,388970.0,1896
Action,2015.0,388970.0,1896
Indie,2015.0,390610.0,2736
Action,2015.0,390610.0,2736
Indie,2015.0,391170.0,9959
Action,2015.0,391170.0,9959
Indie,2015.0,393610.0,645
Action,2015.0,393610.0,645
Indie,2015.0,394550.0,139
Action,2015.0,394550.0,139
Indie,2015.0,397570.0,9205
Action,2015.0,397570.0,9205
Indie,2015.0,397580.0,6034
Action,2015.0,397580.0,6034
Indie,2015.0,397690.0,2015
Action,2015.0,397690.0,2015
Indie,2015.0,397980.0,18876
Action,2015.0,397980.0,18876
Indie,2015.0,399140.0,2550
Action,2015.0,399140.0,2550
Indie,2015.0,401840.0,11336
Action,2015.0,401840.0,11336
Indie,2015.0,403900.0,26713
Action,2015.0,403900.0,26713
Indie,2015.0,408000.0,3318
Action,2015.0,408000.0,3318
Indie,2015.0,409070.0,2495
Action,2015.0,409070.0,2495
Indie,2015.0,410470.0,1457
Action,2015.0,410470.0,1457
Indie,2015.0,412670.0,8629
Action,2015.0,412670.0,8629
Indie,2015.0,416380.0,828
Action,2015.0,416380.0,828
Indie,2015.0,417980.0,5732
Action,2015.0,417980.0,5732
Indie,2015.0,424210.0,1222
Action,2015.0,424210.0,1222
Indie,2015.0,429040.0,0
Action,2015.0,429040.0,0
Indie,2016.0,298560.0,16630
Action,2016.0,298560.0,16630
Indie,2016.0,317530.0,259
Action,2016.0,317530.0,259
Indie,2016.0,338170.0,92246
Action,2016.0,338170.0,92246
Indie,2016.0,350740.0,8551
Action,2016.0,350740.0,8551
Indie,2016.0,366620.0,3033
Action,2016.0,366620.0,3033
Indie,2016.0,373480.0,852
Action,2016.0,373480.0,852
Indie,2016.0,377360.0,4009
Action,2016.0,377360.0,4009
Indie,2016.0,384100.0,21
Action,2016.0,384100.0,21
Indie,2016.0,390730.0,2282
Action,2016.0,390730.0,2282
Indie,2016.0,394830.0,0
Action,2016.0,394830.0,0
Indie,2016.0,399240.0,1901
Action,2016.0,399240.0,1901
Indie,2016.0,399600.0,10
Action,2016.0,399600.0,10
Indie,2016.0,405550.0,634
Action,2016.0,405550.0,634
Indie,2016.0,409170.0,341
Action,2016.0,409170.0,341
Indie,2016.0,412600.0,13159
Action,2016.0,412600.0,13159
Indie,2016.0,420850.0,3598
Action,2016.0,420850.0,3598
Indie,2016.0,423270.0,679
Action,2016.0,423270.0,679
Indie,2016.0,424830.0,32641
Action,2016.0,424830.0,32641
Indie,2016.0,425340.0,2347
Action,2016.0,425340.0,2347
Indie,2016.0,429690.0,10
Action,2016.0,429690.0,10
Indie,2016.0,431560.0,7493
Action,2016.0,431560.0,7493
Indie,2016.0,434490.0,358
Action,2016.0,434490.0,358
Indie,2016.0,435790.0,2800
Action,2016.0,435790.0,2800
Indie,2016.0,435800.0,1017
Action,2016.0,435800.0,1017
Indie,2016.0,435970.0,7457
Action,2016.0,435970.0,7457
Indie,2016.0,437100.0,217
Action,2016.0,437100.0,217
Indie,2016.0,438790.0,910
Action,2016.0,438790.0,910
Indie,2016.0,440380.0,2829
Action,2016.0,440380.0,2829
Indie,2016.0,440550.0,152
Action,2016.0,440550.0,152
Indie,2016.0,440760.0,12500
Action,2016.0,440760.0,12500
Indie,2016.0,443070.0,0
Action,2016.0,443070.0,0
Indie,2016.0,444210.0,0
Action,2016.0,444210.0,0
Indie,2016.0,448020.0,3
Action,2016.0,448020.0,3
Indie,2016.0,453510.0,129
Action,2016.0,453510.0,129
Indie,2016.0,454130.0,1333
Action,2016.0,454130.0,1333
Indie,2016.0,454200.0,9521
Action,2016.0,454200.0,9521
Indie,2016.0,458230.0,0
Action,2016.0,458230.0,0
Indie,2016.0,461230.0,8181
Action,2016.0,461230.0,8181
Indie,2016.0,463070.0,120
Action,2016.0,463070.0,120
Indie,2016.0,463550.0,5611
Action,2016.0,463550.0,5611
Indie,2016.0,467000.0,15211
Action,2016.0,467000.0,15211
Indie,2016.0,467790.0,83
Action,2016.0,467790.0,83
Indie,2016.0,486470.0,1
Action,2016.0,486470.0,1
Indie,2016.0,486480.0,1
Action,2016.0,486480.0,1
Indie,2016.0,490880.0,2930
Action,2016.0,490880.0,2930
Indie,2016.0,497060.0,0
Action,2016.0,497060.0,0
Indie,2016.0,497670.0,2
Action,2016.0,497670.0,2
Indie,2016.0,527520.0,0
Action,2016.0,527520.0,0
Indie,2016.0,527810.0,2
Action,2016.0,527810.0,2
Indie,2017.0,345860.0,5723
Action,2017.0,345860.0,5723
Indie,2017.0,359840.0,744
Action,2017.0,359840.0,744
Indie,2017.0,383980.0,257824
Action,2017.0,383980.0,257824
Indie,2013.0,252410.0,195302
Adventure,2013.0,252410.0,195302
Action,2013.0,252410.0,195302
Casual,2013.0,252410.0,195302
RPG,2013.0,252410.0,195302
Indie,2016.0,444410.0,1670
Adventure,2016.0,444410.0,1670
Action,2016.0,444410.0,1670
Casual,2016.0,444410.0,1670
Simulation,2016.0,444410.0,1670
Indie,2014.0,280740.0,149191
Adventure,2014.0,280740.0,149191
Action,2014.0,280740.0,149191
Casual,2014.0,280740.0,149191
Strategy,2014.0,280740.0,149191
Indie,2012.0,220860.0,318647
Adventure,2012.0,220860.0,318647
Action,2012.0,220860.0,318647
Casual,2012.0,220860.0,318647
Indie,2014.0,95400.0,80734
Adventure,2014.0,95400.0,80734
Action,2014.0,95400.0,80734
Casual,2014.0,95400.0,80734
Indie,2014.0,238460.0,3778381
Adventure,2014.0,238460.0,3778381
Action,2014.0,238460.0,3778381
Casual,2014.0,238460.0,3778381
Indie,2014.0,299460.0,119180
Adventure,2014.0,299460.0,119180
Action,2014.0,299460.0,119180
Casual,2014.0,299460.0,119180
Indie,2015.0,269670.0,20206
Adventure,2015.0,269670.0,20206
Action,2015.0,269670.0,20206
Casual,2015.0,269670.0,20206
Indie,2015.0,331570.0,6654
Adventure,2015.0,331570.0,6654
Action,2015.0,331570.0,6654
Casual,2015.0,331570.0,6654
Indie,2015.0,368590.0,6813
Adventure,2015.0,368590.0,6813
Action,2015.0,368590.0,6813
Casual,2015.0,368590.0,6813
Indie,2015.0,395160.0,1595
Adventure,2015.0,395160.0,1595
Action,2015.0,395160.0,1595
Casual,2015.0,395160.0,1595
Indie,2015.0,405610.0,7124
Adventure,2015.0,405610.0,7124
Action,2015.0,405610.0,7124
Casual,2015.0,405610.0,7124
Indie,2016.0,291010.0,51815
Adventure,2016.0,291010.0,51815
Action,2016.0,291010.0,51815
Casual,2016.0,291010.0,51815
Indie,2016.0,364230.0,1129
Adventure,2016.0,364230.0,1129
Action,2016.0,364230.0,1129
Casual,2016.0,364230.0,1129
Indie,2016.0,438180.0,14271
Adventure,2016.0,438180.0,14271
Action,2016.0,438180.0,14271
Casual,2016.0,438180.0,14271
Indie,2013.0,230700.0,117800
Adventure,2013.0,230700.0,117800
Action,2013.0,230700.0,117800
RPG,2013.0,230700.0,117800
Indie,2014.0,250760.0,589403
Adventure,2014.0,250760.0,589403
Action,2014.0,250760.0,589403
RPG,2014.0,250760.0,589403
Indie,2014.0,319250.0,49088
Adventure,2014.0,319250.0,49088
Action,2014.0,319250.0,49088
RPG,2014.0,319250.0,49088
Indie,2015.0,238240.0,269795
Adventure,2015.0,238240.0,269795
